ID,BAG,CNTXT,AreaFunction,level,pXRFno,X_Coord,Y_Coord,material,Ag,Al,As,Au,Ca,Cr,Cu,Fe,K,Mg,Mn,Ni,P,Pb,Sr,Ti,V,Zn,synthetic
6738,15_314,Rm23,foundary,2.0,238_1,667091.484,9238724.316,pottery,14514.0,2452.5001888887687,0.0,8203.904152181467,200567.48649469204,1193.8814628100736,3611.0,3484982.669485419,201280.1418828097,1.0,50801.5597573648,5329.475594006062,1095.0,44912.49539797868,0.0,117003.91677784394,8422.0,17425.259729904617,True
606,15_756,Rm2,foundary,3.0,459_7,667073.7902,9238769.321,pottery,11691.25497026194,870.0,0.0,5684.111988188852,187840.15292538042,897.2721885633405,6475.0,730382.3822735223,59200.49465929395,986.0,13430.025760950219,5899.121105948167,1189.1154294618632,12023.811147421482,0.0,18478.44657642311,984.0,4018.6124624659724,True
2810,15_611,Rm4,burial,0.0,680_2,667074.1851,9238784.582,pottery,11073.675507067772,817.0,2.0,705.7973919803503,17000.50782248035,958.0,2790.0,2944358.4293296565,51774.97005812265,1.0,16078.0,4946.0,338.0,1140.0,0.0,101897.0,3670.8276155561066,14117.185911238043,True
653,15_583,WkshpH,unknown,5.0,611_28,667072.1328,9238792.602,pottery,16032.69853847858,752.212606272565,561.2210844178094,280.1248057550879,627610.1007213464,3109.325377649677,20581.0,566050.0995550246,39717.442629478195,19586.18313805506,8487.940368715028,4826.961073649545,172.0,11612.479909278736,0.0,0.0,864.0,7657.957314895168,True
7149,15_351,Rm6,burial,3.0,337_3,667074.9191,9238770.713,pottery,12726.0,5005.914017296552,1.0,8435.0,570789.1033890196,3754.0912964075387,11111.0,3538842.7515504956,254419.61493716878,1.0,81410.83941872635,45905.005072163665,1577.8120793104217,42124.67507852752,0.0,121934.76977673007,8326.0,11427.879458251438,True
1149,15_759,Rm2,pottery_production,0.0,15_853_063,667069.1661,9238761.41,pottery,13432.0,1027.1278331288163,0.0,738.0,23446.482721149056,257.0,4310.0,645219.1801805537,55311.98320054011,1193.4710768186687,1172.5937050615416,292.0,223.0,66186.01646341223,0.0,18655.515217533037,1133.0322411563616,2787.371443695485,True
1338,10_184,Rm16,public_activity,0.0,206_8,667095.4936,9238788.634,pottery,10504.955842668758,3198.0,38.0,1017.6532833200765,83679.32913060903,1012.0,9840.0,775341.2117758814,51436.08381006506,1156.0,16525.938331374426,5612.421667195812,1.0,7318.115776443763,0.0,24224.869072873527,1.0,0.0,True
2815,15_609,Rm4,pottery_production,3.0,583_6,667121.739,9238132.213,pottery,14433.0,1763.7972828267539,0.0,731.0,12121.427333784774,180.0,1058.0,759437.462284593,50194.916733182836,842.3424437998565,12520.473100713749,329.0,155.77052220058238,6776.0,0.0,44343.29907545019,3188.539716457844,5040.003910791881,True
1560,15_136,Plz2,unknown,1.0,860_4,667073.864,9238767.867,pottery,16251.955105917456,3026.198523669993,0.0,5842.19966145063,147392.29407481136,2567.046014682076,10354.0,3697591.7377199233,58799.86931886115,1.0,115545.08614145879,44929.01445678156,238.0,1127.4451296811076,0.0,117988.64644734912,11867.492359843767,26132.0,True
3544,15_416,Rm6,unknown,0.0,136_12,667068.4001,9238768.577,pottery,3.0,831.4680978097518,19683.44627225139,1649.9693429365616,406212.7263248321,562.0,2972.0,663021.3187282862,48134.02922809892,1.0,18257.675911825216,5797.0,968.0,0.0,0.0,22312.25745787976,3080.3721962626396,449.39371938691534,True
1524,15_772,Songoy,foundary,0.0,579_4,667071.3174,9238885.984,pottery,7.0,809.8558607257446,1019.2556519696882,896.2904725193862,216186.11089770394,453.0,1732.0,46067.20365800935,62033.20104404358,1.0,19618.417841616527,4902.691552439697,1502.0741394710403,1335.1426074712688,0.0,32559.041894422775,1512.0,1882.9454008964249,True
2507,15_854,Songoy,public_activity,4.0,Cir27_B123_G-1,667069.4977,9238772.348,pottery,10938.591816104203,4538.69841017875,0.0,10466.0,247429.3568386323,2687.0,16162.0,3567240.0213257987,110361.58098311549,1.0,78723.62216947057,5485.844063475743,12326.267490163726,4456.262566178428,0.0,118816.7882897294,6848.0,19366.0,True
745,15_772,Rm2,foundary,0.0,611_22,667065.4339,9238768.816,pottery,5980.044348494464,3878.831734770819,404.8079912686703,1837.0,149535.42168518642,1061.0,2728.0,3242859.8751486875,59016.68602711058,1.0,18480.55958224213,44880.05551274277,992.922703639992,1200.8758070186896,0.0,74222.32315395809,3547.0,8534.1265364787,True
3575,15_923,Pla1a,unknown,2.0,206_1,667073.9189,9238768.995,pottery,13193.0,2458.3550010299314,0.0,1784.0,150256.04231159607,385.0,1454.0,565191.2779812395,58699.8844900048,1.0,9241.970238672126,411.0,3906.2189825577134,7588.52976282258,0.0,16847.243228166135,2496.1548374778326,1821.7755792189887,True
121,10_141,Rm2,foundary,5.0,Pla2_B171_F-2,667113.6025,9238795.355,pottery,8.0,4663.647545144274,40221.02102793747,1919.0,682471.8573666393,2571.527293208023,11251.0,589523.2311863013,146160.03732631888,10461.148324476682,10763.0,44518.73903517934,2321.8878022023455,2449.8705680222774,0.0,10035.376187799604,0.0,0.0,True
926,15_215,Ped2,unknown,3.0,625_7,667082.8696,9238791.495,pottery,11367.55546608358,4354.706575328793,1.0,4736.647977331069,15813.08642518872,317.72811017141635,1100.0,767548.225100725,55401.237992828675,809.5451464110542,10387.643605157684,310.3760286207984,5278.36237772918,7045.0,0.0,21054.780898380603,886.0468999328843,4660.414168153878,True
3160,15_842,Rm3,unknown,3.0,15_921_2,667095.5127,9238762.123,pottery,11126.014033245214,4982.033055529364,245.0,2099.6238505378487,573361.3471267085,2204.704364129173,9629.0,855614.2663775954,243602.0,1.0,58426.07074863367,47579.44440948737,3405.0,1906.9068211652268,0.0,106372.8568085884,4016.0240112827587,4383.0,True
2621,15_799,Rm5,pottery_production,2.0,611_1,667097.8325,9237809.06,pottery,13827.0,876.6320904708906,42.976938036191996,808.0,127109.46796868602,267.0,4112.0,420.0,10141.162460597614,1199.5434364888597,11285.0,4861.5175698617695,1.0,45089.254726383006,0.0,4676.5880246752895,718.4353507320819,5863.207470563154,True
692,10_192,Rm4,foundary,3.0,823_1,667089.5177,9238773.574,pottery,6.075512782204044,790.515747117091,38394.450167970776,279.0,92266.27655536715,196.23482658085834,1666.0,88.87382832213082,9164.7973640508,118227.0790491952,1.0,171.54132555045794,4587.164378508434,3474.0,0.0,0.0,0.0,0.0,True
1050,15_393,Rm7,unknown,0.0,136_35,667071.5643,9238789.968,pottery,5.0,5327.971940029478,125.77593103964318,8975.047905468677,333643.83907238086,1642.253790293822,1588.0,869327.4316277358,180030.0,1.0,58099.294497797564,46289.0,329.0,1212.4445331233983,0.0,99913.0777035621,9683.90274227157,5536.0,True
1106,15_796,Rm6,unknown,0.0,15_611_13,667094.3457,9238787.622,pottery,12644.624415180078,2748.6861473223967,19977.447551465655,272.0,440599.0,437.0,9390.0,253.0,49203.7813790184,19043.28432307027,698.4850038812554,297.0,482.98205082343975,9704.554654679909,0.0,0.0,0.0,0.0,True
2512,15_578,Songoy,foundary,1.0,15_862_067,667096.4218,9238698.966,pottery,14051.0,3534.0,11304.82572711226,540.0,281023.19361233414,930.0,8605.0,306.0,51516.58878747876,23943.45760637902,749.2417954032964,4693.503128560895,232.26942671827214,8739.796175559164,0.0,0.0,0.0,0.0,True
1303,15_816,Songoy,foundary,4.0,WkshpH_10-192_N_standa,667088.8633,9238767.66,pottery,13468.0,2346.6581583719735,0.0,7604.0,46522.19215411477,833.0,10261.0,3767065.8706474043,37429.66158318763,1.0,93759.29345999898,319.0,2848.678083987742,811.0,0.0,132353.26069147393,7844.793118418959,16004.966986588392,True
134,15_816,Rm6,unknown,3.0,921_1,667193.1824,9238919.79,pottery,14855.965170523028,3343.0,119.45988182598717,383.0,79479.86066958404,549.0,12637.0,347.2532080122588,14917.914984861638,12814.821109298624,838.9920735757198,370.5440443986462,155.58283781414025,13694.0,0.0,0.0,0.0,0.0,True
1487,15_812,Songoy,public_activity,0.0,15_241_7,667094.4839,9238904.431,pottery,11832.0,597.0652594732924,20816.223975991634,314.2052928029916,169221.14155349287,411.0,7159.0,257.0,6539.443223951384,1111.0,862.0,4697.28458069985,1.0,3454.9074738273584,0.0,0.0,922.0,0.0,True
2330,15_241,Rm16,burial,0.0,679_12,667150.8452,9238859.777,pottery,9.0,656.0,0.0,1570.1387285805106,18877.794628615815,695.3114993581919,1744.0,3970115.6525150687,11579.925453217722,0.0,119804.0,5928.565222789066,117.0,0.0,86560.86131345578,144871.6783820253,10349.078995465396,13361.0,True
1507,15_363,Rm4,unknown,2.0,Cir48House_B71_A,667074.5199,9238773.053,pottery,5.0,5490.248919757724,1353.4443506337861,6367.138628788238,146572.35627068914,1468.9180340117937,1275.0,705146.1234587085,127980.0,1.0,8988.735150661501,4789.868859968466,267.0,2887.876967703699,0.0,28681.873717930226,2556.0,2015.241534569337,True
6749,15_781,Rm4,foundary,3.0,PlaGato2mid_B78_A-1,667073.1072,9238295.997,pottery,8.0,506.0,168881.52379855103,0.0,147161.90725691218,731.0,3945.0,276.0,8180.99201755712,816.0,823.9585100223331,508.19072331286736,24.0,3257.2157542317755,66941.27831504999,0.0,0.0,0.0,True
2505,10_061,Rm2,public_activity,4.0,740_3,667063.5272,9238769.54,pottery,12762.0,4478.875459183174,1.0,1580.8133063033652,106708.74706357499,827.0,3867.0,541006.2223289663,43445.45801973608,19618.474035480936,7640.6998902233045,5029.0,3167.0,8394.883524128692,0.0,11618.619024985725,789.4922042318963,3205.5329084449663,True
1009,15_609,Songoy,foundary,6.0,15_514_095,667029.2543,9238795.373,pottery,11.0,1804.4393451405567,27458.622821076926,804.1699834715462,292596.8964527629,350.0,3368.0,326.0,8394.541031543926,1035.4970700993308,1240.0,4688.203111925846,1203.9643127657364,1073.0,0.0,0.0,0.0,0.0,True
2485,15_767,Songoy,burial,0.0,611_26,667086.5978,9238768.896,pottery,16174.025996878356,0.0,434.0,273.0,238918.91260821317,1003.0,8712.0,718987.6819425229,7389.767859291514,1.0,14802.135930241655,34816.679542969454,58.0,1261.5619626887765,73754.63291971717,37089.360646697154,5669.295934247262,13716.0,True
3701,15_795,Rm5,unknown,4.0,441_3,667105.3568,9238916.283,pottery,12932.6678070619,7350.890057633532,43955.09581193873,760.7040818415098,593325.4142964004,908.0,21443.0,211.0,59776.16841075622,130475.95056936762,535.5089847645709,357.0,3825.0,9434.9755488893,0.0,0.0,0.0,0.0,True
7029,15_230,TAL2,pottery_production,3.0,15_923_121,667084.48,9238787.206,pottery,11171.0,1527.7816141783762,1.0,282.0,41736.3536125473,272.5904346977014,1132.0,293.0,28865.10879139221,943.0,7416.92492177561,322.0,118.85642929456503,3148.787460133218,0.0,8062.946731046328,2821.0,3013.0,True
232,10_046,WkshpH,unknown,0.0,710_1,667106.3888,9238788.688,pottery,14144.747892623358,2793.0,2.0,1025.3507978905077,37628.95627417923,725.4858806822203,15473.0,867285.7331033681,49223.7561687124,895.4022397167205,14300.166078292783,5084.394009741099,132.0,8831.0,0.0,41583.581021453174,2310.139637837537,5660.6066622197795,True
1050,10_069,Rm6,burial,1.0,15_923_1,667093.1396,9238769.974,pottery,16126.963920658298,821.0,1.0,675.0,252472.26541854208,1153.0,7062.0,2642593.596805593,77925.97970345122,1.0,16603.09503739415,45286.0,26.3077864963592,11341.509035622938,0.0,75034.1631052259,8147.0,10345.31772406475,True
2513,10_124,Rm4,burial,0.0,750_1,667093.0646,9238793.959,pottery,10603.0,3061.0,975.0,1574.7606406777218,303502.69731679506,1128.0,8696.0,540312.2542256138,42871.54137019992,917.0,8200.60387685653,45617.0,1618.828744307028,2520.0,0.0,18661.65176101861,653.812156389061,2904.0,True
92,15_351,Rm2,public_activity,3.0,15_489_021,667073.8281,9238771.916,pottery,13693.134397471884,7351.0631297317805,2556.7941140070834,10732.701823656767,832223.4980066452,4563.0,57485.0,3220825.725497833,408898.49421878904,8873.485297987349,69623.0176969586,44825.45363868186,50265.29131218261,48667.092667221994,0.0,68445.60418770569,1037.0520094539343,4818.734582831834,True
1607,15_136,Rm2,unknown,0.0,Cir19_B46_D-ext3,667092.8455,9238066.265,pottery,14242.0,4749.135997270846,0.0,13400.580795918962,41395.60994762063,2425.0,8535.0,6758509.988307617,224188.0,0.0,134208.90984195124,46816.747985656126,733.1944523467414,1420.9167583492047,0.0,150605.55253461283,18554.393240953446,152667.0,True
2265,15_583,Songoy,unknown,3.0,768_2,667084.48,9238765.315,pottery,14987.178977407064,766.0,58.0,249.69711115613023,169787.69064287338,357.0,9237.0,699365.7827949255,0.0,917.9157423236179,13651.17185522853,3913.693601916172,126.0,6048.348571476263,0.0,20444.739955913577,1034.0,4124.25515499627,True
131,10_088,Rm6,foundary,0.0,Rm23_B184_L-3,667093.5072,9238791.114,pottery,11417.281259795374,1150.1766306097925,143.0,553.0,645671.808366166,1482.0,15473.0,357.0,53769.098181282025,18571.811232682405,754.1916693424304,5281.0,135.0,72807.02639604689,0.0,0.0,0.0,0.0,True
466,15_206,Rm4,unknown,1.0,10_058_a,667069.2051,9238791.265,pottery,15143.764309116363,930.0559955259648,0.0,1837.0,152669.5596742099,634.9528245344841,3672.0,722245.33599636,79374.55342329072,782.2017617888623,56081.7791698215,6613.8149273035415,5286.0,36944.337558242725,0.0,78659.67845925027,2760.319612498501,11006.0,True
2451,15_711,WkshpH,unknown,1.0,15_359_14,667093.9231,9238759.227,pottery,10424.0,5874.0,21922.26657779632,7881.018489490664,3294414.5352336126,4300.107633814208,20515.0,923226.1224654751,248806.94050655144,1.0,68050.0,49915.42808043077,384.0,2955.074241373485,0.0,109059.33321308283,6974.510303097625,6227.70889764924,True
1802,15_679,Rm2,foundary,2.0,479_1,667089.4071,9238858.451,pottery,12678.0,2053.005098787298,20519.885970593095,1403.6224297797216,33020.41221842189,300.0,1719.0,401.0,8712.744815501535,17370.592929018567,835.4331410100306,4469.0,557.0,9447.343951191953,0.0,0.0,897.0734298478228,0.0,True
626,15_359,Rm5,unknown,0.0,816_2,667071.3701,9238761.342,pottery,16983.808459394182,785.0,0.0,797.6874107820386,13049.413898013896,210.0,1429.0,646005.8751759677,9801.535415691811,1210.1030838284673,11110.594097359222,233.0,155.23415956424446,10470.12483455275,0.0,10042.244913724058,1242.901946651738,10646.388417620865,True
103,15_166,Pla2,burial,2.0,583_32,667086.3684,9238544.906,pottery,6298.450465873104,777.5234900796614,1.0,630.0,138931.8752764925,1190.6283871491305,9946.0,744190.3845836614,42489.144890366966,1.0,10531.715443506997,42763.85975372757,1.0,3048.058666251277,0.0,75052.98768529453,6848.0,4897.673581086185,True
1894,15_166,TAL2,foundary,0.0,10_176_a,667116.2966,9238800.306,pottery,8179.0,2932.5557367077863,0.0,7889.0,15422.231330633924,277.0,917.0,3201742.673828443,73979.24862001896,1.0,64905.28886665723,282.2963555564921,1990.445547767035,1021.0,0.0,115176.42408048136,8407.637958209398,12603.370117792976,True
6866,15_241,Rm2,pottery_production,7.0,283_1,667383.3303,9238771.471,pottery,15060.589391543768,2499.8504723553024,0.0,5591.0996589240995,29020.35995336009,1426.6932189451854,18091.0,3102346.2266920395,65818.18204537772,1.0,69706.0,4963.0,251.0,9840.90741979946,0.0,74267.42499500576,3156.2211219842175,13625.755093554364,True
951,15_842,Plz2,burial,2.0,860_7,667093.9409,9238002.098,pottery,13837.0,721.5369056220547,832.4646656903478,296.31684294630884,72210.18163882694,246.0,3811.0,188.40060284159338,11560.31898045984,21016.40538668952,1.0,223.8528967864288,73.34675901170283,46924.7623693491,0.0,0.0,0.0,0.0,True
1605,15_583,Rm6,pottery_production,5.0,15_359_3,667359.6303,9238793.273,pottery,14292.600549934255,1843.2817693480724,834.2544449621155,1322.0,633867.5759812669,419.0,17725.0,865.659689591643,57534.0,6057.929439059442,9089.599680065141,4857.878081276709,920.0,11639.561471736435,0.0,0.0,0.0,3034.014563293044,True
492,15_611,Rm2,public_activity,2.0,Ped2_B176_A-1,667068.4901,9238794.209,pottery,15614.048914366038,809.0,39.0,310.17782730976717,44441.794198265074,492.31572736799626,3159.0,471693.4708480174,6054.256209540542,1.0,20420.606644993306,348.0,254.0,1297.718813041211,0.0,20057.181732251847,3459.041641963066,7554.471685423108,True
1453,15_215,Rm5,foundary,0.0,15_136_20,667089.8895,9238087.614,pottery,9.0,2685.1151581712975,2.0,1550.613586961509,228407.2109427431,1151.0,8793.0,767166.6198110525,64109.70365373252,1.0,19054.319123752597,5309.353141092448,1000.891385089908,6985.835121064924,0.0,99242.80323084783,1050.084456614056,2739.0,True
445,10_197,Rm6,unknown,0.0,351_5,667071.3255,9238791.176,pottery,9.0,782.0,0.0,8190.0,17742.450897656647,910.0,1256.0,3181461.2482976937,99925.48897871537,1.0,21330.97109123461,5121.0,439.0,1110.1017932844284,0.0,111733.0,8406.036650395437,9507.329897361195,True
893,10_175,Rm4,unknown,4.0,768_1,667073.7623,9238769.536,pottery,7.0,3242.0,1259.0,4662.092974592037,250913.67005998042,3210.0,7598.0,3259015.0452883528,104763.89628564005,1.0,39949.170311323374,47021.0,626.9157985491074,2793.0,0.0,103125.23129807034,6904.397602067182,7177.845157259604,True
2406,15_812,Rm6,burial,4.0,15_206_7,667070.7196,9238770.108,pottery,14576.0,862.0,1.0,509.0,20383.996873268537,853.0,1082.0,742878.7040494643,12545.249517916733,1.0,39424.04334012919,318.1732933283331,239.0,2286.2490632063864,0.0,39928.814821288724,872.7300198220116,4252.926245695577,True
1808,15_238,Plz2,burial,3.0,Cir27_B123_G-ext1,667070.0668,9238656.696,pottery,7.0,1378.2272960923158,450.78997972678144,2221.6179827679516,599600.1286019922,1651.8436716080387,3736.0,603399.5535140993,66774.66381847842,1.0,61756.09417192137,6318.2578531561485,4301.0,35333.50759856365,0.0,19303.066083057816,1757.5391953584856,4967.618057452475,True
769,15_136,Rm6,foundary,0.0,15_814_2,667066.063,9238771.884,pottery,7706.578289622887,4389.848328325288,35127.24627488617,496.0969090240741,2529882.379016551,1560.5783013877426,20544.0,342.0,56658.60433120725,20683.60293119642,839.1726686767904,6596.0,260.0,7515.949436002558,0.0,0.0,0.0,0.0,True
551,15_136,Rm2,unknown,1.0,241_2,667071.6287,9238693.857,pottery,13035.0,4410.0,637.4428308224387,8234.18400043436,112047.6341265419,1089.0,1157.0,798530.4404771528,138237.74543091434,1.0,17495.53837528122,5403.820669429641,3022.271713460358,1199.0,0.0,27895.509306392825,8176.544243760041,7795.652788014422,True
1186,15_768,WkshpH,unknown,4.0,923-15-120,667091.8165,9238761.342,pottery,6.0,4580.0,734.0,1885.7074509248491,660232.6900109454,1381.6784684106274,1100.0,328.1170737483367,49576.0,1220.929897414413,7627.0,333.0,1070.7637691002642,5245.956011160215,0.0,0.0,0.0,0.0,True
3427,15_458,Songoy,unknown,3.0,Rm7_B194_A-2,667029.2543,9238872.391,pottery,9.0,761.0,870.4983801176404,476.0,165252.12298085107,586.0,1309.0,363.0,12575.22795305139,815.0,8800.523754878193,295.0,262.0,3730.0,0.0,10973.61274468621,734.7712634331447,0.0,True
783,15_238,Pla1a,unknown,0.0,PtCir5_B48_A-3,667070.7545,9238795.644,pottery,7.0,9070.74374538199,30.0,8750.0,270277.53074868635,2323.4706575878736,9080.0,3696763.948596451,192732.72015884513,1.0,107033.20379665113,7921.542918754721,3622.745978983595,1662.2324411346453,0.0,126952.89020268376,3117.2179958087672,9550.12751353761,True
1249,15_810,Rm23,pottery_production,0.0,15_583_30,667097.8795,9238875.378,pottery,7.0,3121.462076507015,391.8237120818769,5764.43500243342,157428.43921857668,1316.8370038580106,7436.0,2818442.0,150511.0,1.0,22503.089822882088,7521.248112591218,1083.4987162858429,1049.2946071819656,0.0,98874.21004770887,6524.922692824333,10827.0,True
501,15_683,Rm5,unknown,4.0,765_2,667067.7781,9238767.071,pottery,8.0,2090.0,44150.620867893675,1508.479246514348,562003.6562088651,2202.0,2860.0,1052026.913380444,62844.0,1.0,13828.453606152729,10871.05517446736,11254.803324441651,0.0,0.0,20411.534254719234,1908.7187877599845,3250.157622243159,True
2355,10_180,Rm6,foundary,0.0,671_3,667089.9765,9238783.555,pottery,14109.0,3377.6485077108846,1069.2317314292009,185.18162098534538,366777.22870815545,1452.0,12478.0,211.0,6285.661261065764,19597.33934070931,18.80236107936571,5756.948886831786,1.0,3131.6049717586366,0.0,0.0,0.0,0.0,True
12,15_860,Rm5,foundary,0.0,812_7,667192.0141,9238789.663,pottery,13627.5982139959,563.0,0.0,1801.0,12597.251633059008,447.11302121233655,2508.0,974776.2104023816,10100.902471480033,1.0,66075.36953952778,5249.0,1712.187686719236,1050.4910669397113,0.0,72147.44533743999,7742.727021756978,14600.071252014479,True
774,15_816,Rm6,unknown,1.0,Ped2_B176_E-1,667091.3049,9238788.797,pottery,15743.81821128751,4535.32349356512,0.0,6788.535744326795,111913.977645113,750.0,1291.0,3091826.0,196314.0,1.0,29766.45640652072,547.8339226523753,611.311422101182,8889.790310045804,0.0,106105.0,8062.3652228195715,13894.601700914223,True
1838,15_683,Rm6,burial,0.0,799_9,667071.5494,9238770.565,pottery,13730.0,888.0,0.0,549.0,141590.27259238344,556.9984659790045,4801.0,572505.3893159784,47042.62897067785,1.0,8900.967773828579,5446.0,1.0,49707.18736141401,0.0,20207.28960136586,1999.905547130517,9560.0,True
2561,15_781,Rm16,burial,3.0,15_363_7,667071.3053,9238790.254,pottery,15087.776524649871,2092.0,0.0,6582.0,13140.53730118129,1171.235121075546,12646.0,3634163.083069105,66763.44880634264,1.0,75992.5838008648,44276.59875408946,18.0,4113.0,0.0,117059.45255406016,7189.0,16996.663615893507,True
3061,15_583,Rm4,pottery_production,0.0,15_241_10,667112.0845,9238768.979,pottery,9517.0,2904.9071709112745,30690.552717849816,9046.0,866590.0493362288,2845.9908484257626,8291.0,3162359.0,191091.36948943298,1.0,71812.05121885127,47645.0,4263.81984812472,2825.9628260797062,0.0,76976.12522537798,3833.5478898238307,8345.64270280167,True
2905,15_363,Rm4,burial,2.0,WkshpH_10-192_N_standa,667181.3268,9238791.473,pottery,13670.0,624.9186144457826,598.8029974121364,1743.0,85562.38910034436,334.1594316567114,3359.0,611814.1970612621,55748.272305037775,943.0,8839.887228730357,276.0,178.0,1559.3090500751284,0.0,9042.480726677768,2792.88447647119,3633.7473596737136,True
288,15_206,Rm2,unknown,0.0,441_17,667110.8771,9238815.046,pottery,9628.0,831.8464418940664,8.0,715.0,101429.32348182752,406.3352893597813,1158.0,3343773.9519640724,11293.345328439658,1.0,17201.46107454476,6095.41888438748,106.58403507567641,1075.2279925451107,0.0,43398.56917838059,9061.187238160537,5633.505445657678,True
2237,15_782,Plz2,foundary,0.0,Cor1_B170_F,667070.6063,9238761.785,pottery,18064.0,1397.0773426767983,1.0,525.0,61800.581199010834,329.7501952751279,4434.0,544712.5720205627,47068.20218210454,16959.162416991105,9009.917551911183,4892.0,67.0,8384.479638813966,0.0,18561.139777277578,915.0,10710.0,True
673,15_609,Songoy,unknown,0.0,772_14,667054.7717,9238769.109,pottery,8961.35740089346,3782.776456832079,1.0,8035.0,554110.8417836039,2073.843145799111,1350.0,3920035.1975063463,81113.73072916061,1.0,88747.2157845902,44989.04568954027,3405.0,0.0,0.0,118844.69205110811,10578.42209695575,9569.77561944822,True
2264,15_923,Plz1,pottery_production,4.0,359_9,667094.462,9238793.861,pottery,14461.64664866904,7238.66816288825,1.0,12181.525296589825,558124.0152180216,3606.4841089782885,14167.0,3599209.3493136954,304467.34555772954,1.0,74196.0,48989.530121761585,4203.597234708408,53859.50273572664,0.0,122641.0,10870.327605096263,15142.720844584164,True
6744,10_060,Rm2,unknown,3.0,781_1,667094.7064,9238791.265,pottery,6.0,4511.0,22266.99089168913,462.0,618565.6589815958,1563.3121661305668,10354.0,514599.7079278186,74666.62029797642,1086.0,12376.0,7525.123453453073,245.0,6480.0,0.0,9343.457923102225,0.0,2147.888395244745,True
121,15_814,Rm4,unknown,4.0,609_3,667072.7932,9238792.071,pottery,16108.40913575936,3736.358763233671,27.0,1728.7858643574941,3375508.132143551,4903.514348196021,21618.0,815247.5542669764,172178.6401550799,848.0,58867.0,50598.5928006337,4587.836881918411,59790.02204220592,0.0,19313.05968385014,3513.4728244361468,6577.809312660993,True
